DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,160.0,160.0,Hard Constraint,SARYYUC8,APR_2025,Off-peak,25.18
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-162.8,162.8,Hard Constraint,SARYYUC8,FEB_2025,Off-peak,45.55
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,162.8,162.8,Hard Constraint,SARYYUC8,FEB_2025,Off-peak,11.57
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,157.2,157.2,Hard Constraint,SARYYUC8,JUN_2025,Off-peak,74.88
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,161.6,161.6,Hard Constraint,SARYYUC8,MAR_2025,Off-peak,53.25
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,158.8,158.8,Hard Constraint,SARYYUC8,MAY_2025,Off-peak,23.29
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,160.0,160.0,Hard Constraint,SARYYUC8,APR_2025,PeakWD,88.43
1001 AROYA_8 1074 WINKSS_8 1,Line,To - From,-162.8,162.8,Hard Constraint,SARYYUC8,FEB_2025,PeakWD,57.06
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,157.2,157.2,Hard Constraint,SARYYUC8,JUN_2025,PeakWD,127.65
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,161.6,161.6,Hard Constraint,SARYYUC8,MAR_2025,PeakWD,12.48
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,158.8,158.8,Hard Constraint,SARYYUC8,MAY_2025,PeakWD,71.09
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,160.0,160.0,Hard Constraint,SARYYUC8,APR_2025,PeakWE,28.19
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,158.8,158.8,Hard Constraint,SARYYUC8,MAY_2025,PeakWE,4.86
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,98.0,98.0,Hard Constraint,SMOSRLK8,JAN_2025,Off-peak,7.79
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,85.2,85.2,Hard Constraint,SMOSRLK8,JUN_2025,PeakWE,4.04
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-162.8,162.8,Hard Constraint,DODEMOS5,FEB_2025,Off-peak,24.14
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-160.0,160.0,Hard Constraint,DODEMOS5,APR_2025,PeakWD,15.87
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-160.0,160.0,Hard Constraint,DODEMOS5,APR_2025,PeakWE,3.53
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-397.7,397.7,Hard Constraint,DCONLNG5,APR_2025,Off-peak,53.37
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-413.0,413.0,Hard Constraint,DCONLNG5,FEB_2025,Off-peak,67.82
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-420.7,420.7,Hard Constraint,DCONLNG5,JAN_2025,Off-peak,16.94
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-382.4,382.4,Hard Constraint,DCONLNG5,JUN_2025,Off-peak,77.8
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-405.4,405.4,Hard Constraint,DCONLNG5,MAR_2025,Off-peak,227.29
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-405.4,405.4,Hard Constraint,DCONLNG5,MAR_2025,PeakWD,64.44
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-390.1,390.1,Hard Constraint,DCONLNG5,MAY_2025,PeakWD,84.03
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-397.7,397.7,Hard Constraint,DCONLNG5,APR_2025,PeakWE,7.15
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-405.4,405.4,Hard Constraint,DCONLNG5,MAR_2025,PeakWE,35.36
1021 MIDLET_5 1025 FSCOGEN_ 1,Line,To - From,-390.1,390.1,Hard Constraint,DCONLNG5,MAY_2025,PeakWE,11.29
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,APR_2025,Off-peak,2815.46
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAR_2025,Off-peak,1727.34
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAY_2025,Off-peak,3322.41
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,APR_2025,PeakWD,2532.1
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.8,84.8,Hard Constraint,DWLFMOS5,FEB_2025,PeakWD,2311.73
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWD,1689.3
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWD,2342.71
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,APR_2025,PeakWE,1322.36
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.8,84.8,Hard Constraint,DWLFMOS5,FEB_2025,PeakWE,766.4
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,85.6,85.6,Hard Constraint,DWLFMOS5,JAN_2025,PeakWE,90.26
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAR_2025,PeakWE,333.05
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,84.0,84.0,Hard Constraint,DWLFMOS5,MAY_2025,PeakWE,1232.2
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-452.8,452.8,Hard Constraint,DMGSBIT5,APR_2025,Off-peak,222.06
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-452.8,452.8,Hard Constraint,DMGSBTR5,APR_2025,Off-peak,4708.69
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-477.6,477.6,Hard Constraint,DMGSBTR5,FEB_2025,Off-peak,6600.46
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-489.2,489.2,Hard Constraint,DMGSBIT5,JAN_2025,Off-peak,761.64
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-489.2,489.2,Hard Constraint,DMGSBTR5,JAN_2025,Off-peak,7040.5
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-439.2,439.2,Hard Constraint,DMGSBIT5,JUN_2025,Off-peak,3253.89
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-439.2,439.2,Hard Constraint,DMGSBTR5,JUN_2025,Off-peak,3593.94
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-465.2,465.2,Hard Constraint,DMGSBTR5,MAR_2025,Off-peak,7279.31
