SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,JAN_2025,PeakWE,-10.904114
WRSBES_BESS1,JAN_2025,PeakWE,-11.224769
SBEAN_BESS,JAN_2025,PeakWE,-10.942185
GRIF_TRL_RN,JAN_2025,PeakWE,-2.066540
VIC_VICTORG6,JAN_2025,PeakWE,-3.539508
VIC_VICTORG5,JAN_2025,PeakWE,-3.539508
CEDROHI_CHW1,JAN_2025,PeakWE,6.268212
REDBARN_RN,JAN_2025,PeakWE,-9.511854
VISION_RN,JAN_2025,PeakWE,-3.749202
MYR_ALL,JAN_2025,PeakWE,1.414985
BRP_ZPT1_RN,JAN_2025,PeakWE,5.193117
N_MRD_ESR_RN,JAN_2025,PeakWE,4.890074
SPNC_SPNCE_5,JAN_2025,PeakWE,-2.985792
VORT_ALL_RN,JAN_2025,PeakWE,-2.402117
SPNC_SPNCE_4,JAN_2025,PeakWE,-2.985792
SAN_SANMIGG1,JAN_2025,PeakWE,2.604829
MCLNSLR_RN,JAN_2025,PeakWE,-12.378301
CBECII_CT7,JAN_2025,PeakWE,-0.921749
WILDWIND_ALL,JAN_2025,PeakWE,-3.641730
TGCCS_ALL,JAN_2025,PeakWE,-3.818695
HB_NORTH,JAN_2025,PeakWE,-3.874518
COTPLNS_RN,JAN_2025,PeakWE,1.646047
CALAVER_JKS2,JAN_2025,PeakWE,-4.751203
CALAVER_JKS1,JAN_2025,PeakWE,-4.751203
CALAVER_JTD2,JAN_2025,PeakWE,-5.144643
CALAVER_JTD1,JAN_2025,PeakWE,-5.144643
HHGT_KENDAL,JAN_2025,PeakWE,-3.510015
BRPMAGNO_RN,JAN_2025,PeakWE,-26.633181
LASSO_GEN,JAN_2025,PeakWE,-11.224752
LGE_LGE_GT2,JAN_2025,PeakWE,-0.846236
HAMI_BESS_RN,JAN_2025,PeakWE,-12.182254
SC2SES_UNIT1,JAN_2025,PeakWE,-4.028209
LGE_LGE_GT1,JAN_2025,PeakWE,-0.846236
RIPPEY_ALL,JAN_2025,PeakWE,-4.040751
SANDHSYD6_7,JAN_2025,PeakWE,-6.428664
BRP_PBL2_RN,JAN_2025,PeakWE,-17.646885
DC_R,JAN_2025,PeakWE,5.773459
DC_N,JAN_2025,PeakWE,-1.896547
PISG_RN_ALL,JAN_2025,PeakWE,-3.737092
ALGOD_ALL_RN,JAN_2025,PeakWE,5.293979
DC_L,JAN_2025,PeakWE,6.775286
TNSKA_CCU,JAN_2025,PeakWE,-3.118081
VANCOURT_RN,JAN_2025,PeakWE,8.806367
LPCCS_UNIT1,JAN_2025,PeakWE,-3.344518
DC_E,JAN_2025,PeakWE,-3.970131
LPCCS_UNIT2,JAN_2025,PeakWE,-3.344518
NCARBID_PUN1,JAN_2025,PeakWE,-2.509802
NCARBID_PUN2,JAN_2025,PeakWE,-2.509363
CN_BRKS_UNT1,JAN_2025,PeakWE,1.839566
QALSW_ALL,JAN_2025,PeakWE,-10.871157
LZ_AEN,JAN_2025,PeakWE,-5.896021
WAP_WAPGT_1,JAN_2025,PeakWE,-3.592275
TXCTY_CTB,JAN_2025,PeakWE,-12.491326
TXCTY_CTC,JAN_2025,PeakWE,-12.491326
TORR_ALL,JAN_2025,PeakWE,8.408676
TXCTY_CTA,JAN_2025,PeakWE,-12.491326
REDFISH_ALL,JAN_2025,PeakWE,10.965254
PANDA_T2_ST1,JAN_2025,PeakWE,-4.020153
SWT_BESS_RN,JAN_2025,PeakWE,-6.305432
DECKER_GT,JAN_2025,PeakWE,-6.846891
OBERON_U1,JAN_2025,PeakWE,-11.222638
MISAE_GEN_RN,JAN_2025,PeakWE,0.825965
N_AL_BESS_RN,JAN_2025,PeakWE,4.598971
ZIER_SLR_ALL,JAN_2025,PeakWE,-11.321727
RSK_RN,JAN_2025,PeakWE,-6.377527
BAYC_BESS_RN,JAN_2025,PeakWE,-26.395341
WHCCS2_4,JAN_2025,PeakWE,-3.660908
RN_ECEC_HOLT,JAN_2025,PeakWE,-11.687406
BOSQ_BSQS_12,JAN_2025,PeakWE,-4.226908
FLTCK_SSI,JAN_2025,PeakWE,-6.931873
NED_NEDIN_G1,JAN_2025,PeakWE,6.040221
LONEWOLF_ALL,JAN_2025,PeakWE,-2.622531
NED_NEDIN_G2,JAN_2025,PeakWE,5.946301
NED_NEDIN_G3,JAN_2025,PeakWE,6.766632
BRISCOE_WIND,JAN_2025,PeakWE,1.519453
ELSAUZ_ALL,JAN_2025,PeakWE,10.963979
BOSQ_BSQSU_5,JAN_2025,PeakWE,-4.226908
RTLSNAKE_BT,JAN_2025,PeakWE,-10.946623
COTTON_PAP2,JAN_2025,PeakWE,1.547374
JUNCTION_RN,JAN_2025,PeakWE,-3.864081
HI_LONEB_RN1,JAN_2025,PeakWE,-8.241514
TGS_GT01,JAN_2025,PeakWE,-9.703316
