CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
153567997,XSCEN2,KINGW_ALL,HI_LONEB_RN1,OPT,PeakWD,0.7,0.396929
153397412,XUNCIA,RTLSNAKE_BT,PB2SES_CT1,OPT,PeakWD,2.0,0.660867
153364258,XSESKP,BARROW_ALL,PB2SES_CT1,OBL,PeakWD,10.0,-0.389943
153364259,XSESKP,BARROW_ALL,PB2SES_CT1,OBL,PeakWD,5.0,-0.389943
153460467,XQUAT1,OBERON_U1,PB2SES_CT1,OBL,PeakWD,0.5,0.772386
153345838,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,15.0,1.805484
153345839,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,1.0,1.805484
153345840,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,2.0,1.805484
153345841,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,2.0,1.805484
153345842,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,1.0,1.805484
153345843,XMETT3,QALSW_ALL,PB2SES_CT1,OPT,PeakWD,1.0,1.805484
153316535,XMIDWE,CROSSETT_ALL,PB2SES_CT1,OPT,PeakWD,6.0,2.890881
153547962,XCASTP,CROSSETT_ALL,PB2SES_CT1,OPT,PeakWD,1.0,2.890881
153369739,XSARA3,NCO_RN,BRP_SWNY_RN,OPT,PeakWD,5.0,0.16
153397364,XUNCIA,NCO_RN,BRP_SWNY_RN,OPT,PeakWD,6.9,0.127457
153552922,XMOUN2,BSS_U1,BRP_SWNY_RN,OPT,PeakWD,4.0,0.125636
153566312,XSCEN1,SCLP_PUN4,BRP_SWNY_RN,OPT,PeakWD,1.8,0.122194
153310106,XMEA,BRP_BRAZ_RN,BRP_SWNY_RN,OPT,PeakWD,3.0,0.086893
153337020,XMEA2,BRP_BRAZ_RN,BRP_SWNY_RN,OPT,PeakWD,5.0,0.086893
153369730,XSARA3,BRP_BRAZ_RN,BRP_SWNY_RN,OPT,PeakWD,8.0,0.086893
153397273,XUNCIA,BRP_BRAZ_RN,BRP_SWNY_RN,OPT,PeakWD,5.4,0.123634
153560550,XDESL1,BRP_BRAZ_RN,BRP_SWNY_RN,OPT,PeakWD,3.5,0.086893
153552585,XMOUN2,OGSES_2,LEG_LEG_G2,OPT,PeakWD,4.0,0.123883
153552584,XMOUN2,OGSES_1,LEG_LEG_G2,OPT,PeakWD,4.0,0.123883
153395919,XUNCIA,BRA_AVR_CST1,LEG_LEG_G2,OBL,PeakWD,6.2,-2.63863
153333156,XTENS2,BYU_BYU_12,SJS_SJS_G2,OPT,PeakWD,5.0,0.108647
153395958,XUNCIA,PSG_PSG_ST1,SJS_SJS_G2,OBL,PeakWD,0.6,1.741909
153398256,XUNCIA,KELAMSL_U1,MLSES_UNIT1,OPT,PeakWD,2.5,0.496426
153425577,XPEAK1,KELAMSL_U1,MLSES_UNIT1,OPT,PeakWD,1.0,1.01335
153513206,XLCPE,KELAMSL_U1,MLSES_UNIT1,OPT,PeakWD,2.0,1.01335
153452292,XPEAK1,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,40.5,0.161124
153549525,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,156.0,0.161124
153549526,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,12.0,0.161124
153549527,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,14.0,0.161124
153549528,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,16.5,0.161124
153549529,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,19.9,0.161124
153549530,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,24.3,0.161124
153549531,XGBPPO,TNP_TNP_O_1,EBELLS_UNIT1,OPT,PeakWD,12.2,0.161124
153566924,XSCEN1,LHM_PUN2,PSA_PUN5,OPT,PeakWD,0.7,0.218215
153552686,XMOUN2,LHM_CVC_G4,PSA_PUN5,OPT,PeakWD,4.0,0.135034
153402610,XBTGP2,ELSA_ESR_RN,MV_VALV4_RN,OPT,PeakWD,5.0,0.30315
153439871,XPEAK2,ELSA_ESR_RN,MV_VALV4_RN,OPT,PeakWD,8.9,0.25896
153526719,XLCPE2,ELSA_ESR_RN,MV_VALV4_RN,OPT,PeakWD,12.5,0.25896
153398305,XUNCIA,LZ_WEST,NBOHR_RN,OPT,PeakWD,1.2,1.733928
153397809,XUNCIA,OECCS_1,NBOHR_RN,OPT,PeakWD,1.0,0.778619
153398262,XUNCIA,LACY_CRK_ALL,NBOHR_RN,OPT,PeakWD,1.0,0.270798
153407693,XCWPEI,LACY_CRK_ALL,NBOHR_RN,OPT,PeakWD,2.1,0.2963
153371120,XMAGE,NACPW_UNIT1,MLSES_UNIT1,OPT,PeakWD,20.0,0.213129
153313944,XTENS3,TGCCS_ALL,MLSES_UNIT1,OPT,PeakWD,5.0,0.072218
153396544,XUNCIA,TGCCS_ALL,MLSES_UNIT1,OPT,PeakWD,17.7,0.072218
153558779,XDESLY,TGCCS_ALL,MLSES_UNIT1,OPT,PeakWD,1.8,0.072218
153395909,XUNCIA,DENISON_G1_2,OLIN_OLING_4,OBL,PeakWD,1.4,0.472917
153557719,XUNCI3,DENISON_G1_2,OLIN_OLING_4,OBL,PeakWD,1.4,0.472917
153395934,XUNCIA,LHSES_UNIT1,OLIN_OLING_4,OBL,PeakWD,8.1,0.508158
153557744,XUNCI3,LHSES_UNIT1,OLIN_OLING_4,OBL,PeakWD,8.1,0.508158
153568262,XSCEN2,LZ_NORTH,FRNYPP_2_CCU,OPT,PeakWD,0.7,0.604847
153565236,XBAYE1,LILY_RN,FRNYPP_2_CCU,OPT,PeakWD,13.0,1.178019
153552443,XMOUN2,WIR_WIRTZ_G2,FERGCC_ST1_5,OPT,PeakWD,4.0,0.129666
153559162,XDESLY,WIR_WIRTZ_G2,FERGCC_ST1_5,OPT,PeakWD,1.4,0.129666
153379962,XATNV,WIR_WIRTZ_G1,FERGCC_ST1_5,OPT,PeakWD,30.0,0.141863
153552442,XMOUN2,WIR_WIRTZ_G1,FERGCC_ST1_5,OPT,PeakWD,4.0,0.129666
153398422,XUNCIA,TAV_RN,NCO_RN,OPT,PeakWD,2.3,0.58096
153272748,XLUREP,SBE_RN_1,NCO_RN,OPT,PeakWD,0.8,0.6996
153272749,XLUREP,SBE_RN_1,NCO_RN,OPT,PeakWD,0.8,0.6996
153272750,XLUREP,SBE_RN_1,NCO_RN,OPT,PeakWD,0.1,0.6996
153398388,XUNCIA,SBE_RN_1,NCO_RN,OPT,PeakWD,0.3,0.6996
153516749,XDANS2,SBE_RN_1,NCO_RN,OPT,PeakWD,4.3,0.487814
153309539,XTENS,DAG_ALL,NCO_RN,OPT,PeakWD,8.0,0.263774
153309540,XTENS,DAG_ALL,NCO_RN,OPT,PeakWD,8.0,0.263774
153398168,XUNCIA,DAG_ALL,NCO_RN,OPT,PeakWD,5.5,0.271544
153310060,XMEA,SCLP_PUN2,NCO_RN,OPT,PeakWD,3.0,0.044087
153336974,XMEA2,SCLP_PUN2,NCO_RN,OPT,PeakWD,5.0,0.044087
153369726,XSARA3,SCLP_PUN2,NCO_RN,OPT,PeakWD,8.0,0.044087
153558799,XDESLY,SCLP_PUN2,NCO_RN,OPT,PeakWD,3.5,0.044087
153397293,XUNCIA,DC_L,LARDVFTN_G4,OPT,PeakWD,15.4,0.05
153397632,XUNCIA,DC_L,LARDVFTN_G4,OPT,PeakWD,5.9,0.05
153555412,XDEN3,DC_L,LARDVFTN_G4,OBL,PeakWD,0.3,-0.033256
153309689,XTENS,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,1.0,2.38916
153309690,XTENS,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,1.5,2.38916
153309691,XTENS,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,2.0,2.38916
153309692,XTENS,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,2.5,2.38916
153309693,XTENS,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,3.0,2.38916
153384019,XUNCIA,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,0.4,2.418723
153396503,XUNCIA,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,0.4,2.418723
153397011,XUNCIA,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,0.8,2.418723
153510057,XLAFAY,RANCHERO_ALL,WAYMARK_RN,OPT,PeakWD,0.1,2.413471
153319769,XMEA,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,6.5,0.03
153333131,XTENS2,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,5.0,0.02
153336683,XMEA2,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,10.8,0.03
153383845,XUNCIA,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,98.0,0.02
153396329,XUNCIA,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,98.0,0.02
153396837,XUNCIA,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,98.0,0.02
153417942,XINTER,BOOTLEG_UN1,WAYMARK_RN,OPT,PeakWD,10.0,0.02002
153397399,XUNCIA,REROCK_ALL,WAYMARK_RN,OPT,PeakWD,2.1,0.298793
153397329,XUNCIA,HOVEY_GEN,WAYMARK_RN,OPT,PeakWD,2.3,0.299099
153383785,XUNCIA,HI_LONEB_RN1,WAYMARK_RN,OPT,PeakWD,0.4,1.408338
153396269,XUNCIA,HI_LONEB_RN1,WAYMARK_RN,OPT,PeakWD,0.6,1.408338
153396777,XUNCIA,HI_LONEB_RN1,WAYMARK_RN,OPT,PeakWD,1.0,1.408338
153333204,XTENS2,GREASWOD_ALL,WAYMARK_RN,OPT,PeakWD,5.0,0.074377
153397313,XUNCIA,GREASWOD_ALL,WAYMARK_RN,OPT,PeakWD,9.7,0.074377
153339119,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.4,1.260521
153339120,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.6,1.260521
153339121,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.6,1.260521
153351087,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.4,1.32233
153351088,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.6,1.32233
153351089,XEDIS2,PSG_PSG_GT2,CBY_CBY_G2,OPT,PeakWD,0.6,1.32233
