CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
175348951,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.11
175348952,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.11
175348953,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.11
175348954,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.11
175348955,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,302.0,0.928386
175348956,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,299.5,0.928386
175348957,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,206.9,2.407055
175348958,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,204.8,2.407055
175348982,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,2.995925
175348983,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,2.995925
175348984,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,2.995925
175348985,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,3.76884
175348986,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,38.0,3.76884
175349018,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.353338
175349019,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,164.0,0.353338
175349020,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.353338
175349021,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.493968
175349022,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,362.0,3.078917
175349023,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,358.4,3.078917
175349086,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,198.1,1.346619
175349087,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,196.5,1.346619
175349088,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,286.7,1.346264
175349089,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,53.7,1.10716
