CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
175348808,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.394548
175348809,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.394548
175348810,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.394548
175348811,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.394548
175348812,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,302.0,6.531439
175348813,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,299.5,6.531439
175348814,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,206.9,7.96797
175348815,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,204.8,7.96797
175348821,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.367593
175348822,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.367593
175348823,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,8.367593
175348824,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.0,10.87791
175348825,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,10.87791
175348828,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,14.0,3.238001
175348829,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,82.0,3.203055
175348837,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,164.0,1.355962
175348838,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,164.0,1.355962
175348839,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,1.355962
175348840,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,1.248778
175348841,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,65.0,0.431981
175348842,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,362.0,7.15888
175348843,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,358.4,7.15888
175348846,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWE,107.0,1.843061
175348847,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWE,146.0,1.843061
175348851,XGEUS,STEA_STEAM_1,LZ_NORTH,OPT,PeakWE,12.5,2.820778
175348852,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,15.0,1.991729
175348853,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,25.0,1.991729
175348873,XLCRA,AUSTPL_ALL,LZ_LCRA,OPT,PeakWE,4.2,3.400544
175348874,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,10.4,3.634757
175348875,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,10.4,3.634757
175348876,XLCRA,BUCHAN_ALL,LZ_LCRA,OPT,PeakWE,11.0,3.634757
175348877,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,PeakWE,198.1,8.0
175348878,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,PeakWE,196.5,8.0
175348879,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,PeakWE,286.7,7.989087
175348880,XLCRA,GID_GIDEONG1,LZ_LCRA,OPT,PeakWE,20.0,4.867657
175348881,XLCRA,GID_GIDEONG2,LZ_LCRA,OPT,PeakWE,20.0,4.867657
175348882,XLCRA,GID_GIDEONG3,LZ_LCRA,OPT,PeakWE,60.0,4.867657
175348883,XLCRA,INKS_INKS_G1,LZ_LCRA,OPT,PeakWE,9.1,4.146133
175348884,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,PeakWE,53.7,6.543853
175348885,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,PeakWE,53.7,6.543853
175348886,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,PeakWE,59.4,6.543853
175348887,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWE,13.7,3.47468
175348888,XLCRA,MARBFA,LZ_LCRA,OPT,PeakWE,13.1,3.47468
175348889,XLCRA,MAR_MARSFOG1,LZ_LCRA,OPT,PeakWE,23.6,3.233097
175348890,XLCRA,MAR_MARSFOG2,LZ_LCRA,OPT,PeakWE,23.6,3.183097
175348891,XLCRA,MAR_MARSFOG3,LZ_LCRA,OPT,PeakWE,19.0,3.183097
175348894,XRBEC,DENISON_G1_2,LZ_RAYBN,OPT,PeakWE,24.3,1.752188
175348895,XRBEC,DENISON_G1_2,LZ_RAYBN,OPT,PeakWE,24.3,1.752188
175348921,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,6.657248
175348922,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,PeakWE,33.0,6.657248
175348923,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,PeakWE,10.5,6.355414
175348924,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,PeakWE,10.5,6.355414
175348925,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,PeakWE,10.5,6.355414
175348926,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,PeakWE,248.7,9.277603
175348927,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,PeakWE,248.7,10.052468
175348928,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,PeakWE,250.0,9.892338
175348929,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,PeakWE,195.5,5.308868
175348937,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,1.920889
175348938,XETEC,DENISON_G1_2,LZ_NORTH,OPT,PeakWE,15.7,1.920889
175349318,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.11
175349319,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.11
175349320,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,16.0,0.11
175349321,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,1.0,0.11
175349322,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,302.0,0.885511
175349323,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,299.5,0.885511
175349324,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,206.9,2.483454
175349325,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,204.8,2.483454
175349345,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.065328
175349346,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.065328
175349347,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,3.065328
175349348,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,3.796412
175349349,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,38.0,3.796412
175349368,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.312535
175349369,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,164.0,0.312535
175349370,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.312535
175349371,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.444824
175349372,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,362.0,3.063436
175349373,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,358.4,3.063436
175349398,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,198.1,1.207524
175349399,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,196.5,1.207524
175349400,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,286.7,1.207586
175349401,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,53.7,0.96293
175349402,XLCRA,LOS_LOSTPGT2,LZ_LCRA,OPT,Off-peak,53.7,0.96293
175349403,XLCRA,LOS_LOSTPST1,LZ_LCRA,OPT,Off-peak,59.4,0.96293
175349420,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.36223
175349421,XSTEC,AMISTAD_ALL,LZ_SOUTH,OPT,Off-peak,33.0,2.36223
175349422,XSTEC,FAL_FALCONG1,LZ_SOUTH,OPT,Off-peak,10.5,4.274977
175349423,XSTEC,FAL_FALCONG2,LZ_SOUTH,OPT,Off-peak,10.5,4.274977
175349424,XSTEC,FAL_FALCONG3,LZ_SOUTH,OPT,Off-peak,10.5,4.274977
175349425,XSTEC,NED_NEDIN_G1,LZ_SOUTH,OPT,Off-peak,248.7,3.184929
175349426,XSTEC,NED_NEDIN_G2,LZ_SOUTH,OPT,Off-peak,248.7,3.118708
175349427,XSTEC,NED_NEDIN_G3,LZ_SOUTH,OPT,Off-peak,250.0,3.063718
175349428,XSTEC,SAN_SANMIGG1,LZ_SOUTH,OPT,Off-peak,195.5,1.495401
175349434,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.655176
175349435,XETEC,DENISON_G1_2,LZ_NORTH,OPT,Off-peak,15.7,0.655176
175359283,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.514201
175359284,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.514201
175359285,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.514201
175359286,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWD,45.0,0.514201
175359287,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWD,302.0,7.073273
175359288,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWD,299.5,7.073273
175359289,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWD,206.9,10.277083
175359290,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWD,204.8,10.277083
175359308,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.397189
175359309,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.397189
175359310,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWD,35.0,9.397189
175359311,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWD,20.0,11.231041
175359312,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWD,38.0,11.231041
175359318,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWD,17.8,4.029108
175359319,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWD,106.5,3.973687
175359344,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,164.0,1.768929
175359345,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWD,164.0,1.768929
175359346,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWD,184.0,1.768929
175359347,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWD,560.0,1.834553
175359348,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWD,410.0,0.538137
175359349,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWD,362.0,8.908435
175359350,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWD,358.4,8.908435
