SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,SEP_2027,PeakWE,-13.585875
DSWL_BES1,SEP_2027,PeakWE,-1.917126
HRNT_SLR_RN,SEP_2027,PeakWE,2.216630
WRSBES_BESS1,SEP_2027,PeakWE,-13.983431
REDBARN_RN,SEP_2027,PeakWE,-10.551906
VISION_RN,SEP_2027,PeakWE,-1.764276
GRIF_TRL_RN,SEP_2027,PeakWE,0.273797
VIC_VICTORG6,SEP_2027,PeakWE,-1.126772
VIC_VICTORG5,SEP_2027,PeakWE,-1.126772
MYR_ALL,SEP_2027,PeakWE,-2.960983
CEDROHI_CHW1,SEP_2027,PeakWE,3.401661
HAMI_BESS_RN,SEP_2027,PeakWE,-8.568591
BRP_ZPT1_RN,SEP_2027,PeakWE,-4.694800
N_MRD_ESR_RN,SEP_2027,PeakWE,-1.114047
SPNC_SPNCE_5,SEP_2027,PeakWE,-2.329071
SPNC_SPNCE_4,SEP_2027,PeakWE,-2.329071
SAN_SANMIGG1,SEP_2027,PeakWE,2.324606
SC2SES_UNIT1,SEP_2027,PeakWE,-1.884340
SBEAN_BESS,SEP_2027,PeakWE,-13.747161
CMPD_SLR_RN,SEP_2027,PeakWE,1.294632
VORT_ALL_RN,SEP_2027,PeakWE,-0.240322
RIOG_ESR2_RN,SEP_2027,PeakWE,-0.231633
MCLNSLR_RN,SEP_2027,PeakWE,-4.855761
CBECII_CT7,SEP_2027,PeakWE,-0.250080
WILDWIND_ALL,SEP_2027,PeakWE,-1.746128
MU_RN,SEP_2027,PeakWE,-5.166613
TGCCS_ALL,SEP_2027,PeakWE,-1.937452
HB_NORTH,SEP_2027,PeakWE,-1.697990
COTPLNS_RN,SEP_2027,PeakWE,1.970816
SIG_SLR_RN,SEP_2027,PeakWE,-3.481726
CISC_RN,SEP_2027,PeakWE,-16.804362
CALAVER_JKS2,SEP_2027,PeakWE,-4.911553
CALAVER_JKS1,SEP_2027,PeakWE,-4.911553
FALFUR_RN2,SEP_2027,PeakWE,2.723927
FORTMA_RN,SEP_2027,PeakWE,-5.356008
CALAVER_JTD2,SEP_2027,PeakWE,-3.800586
CALAVER_JTD1,SEP_2027,PeakWE,-3.800586
HHGT_KENDAL,SEP_2027,PeakWE,-3.388471
BRPMAGNO_RN,SEP_2027,PeakWE,-10.839672
PEARSALL_RN,SEP_2027,PeakWE,-1.534838
LASSO_GEN,SEP_2027,PeakWE,-12.107409
LGE_LGE_GT2,SEP_2027,PeakWE,2.395053
LGE_LGE_GT1,SEP_2027,PeakWE,2.395053
RIPPEY_ALL,SEP_2027,PeakWE,-2.184893
SANDHSYD6_7,SEP_2027,PeakWE,-5.773879
BRP_PBL2_RN,SEP_2027,PeakWE,-7.268748
DC_R,SEP_2027,PeakWE,1.494557
PAVO_ESS_ALL,SEP_2027,PeakWE,-11.523133
DC_N,SEP_2027,PeakWE,-0.109081
PISG_RN_ALL,SEP_2027,PeakWE,-1.828912
ALGOD_ALL_RN,SEP_2027,PeakWE,5.536712
DC_L,SEP_2027,PeakWE,4.623063
TNSKA_CCU,SEP_2027,PeakWE,-0.859371
VANCOURT_RN,SEP_2027,PeakWE,1.279374
LPCCS_UNIT1,SEP_2027,PeakWE,-0.719567
DC_E,SEP_2027,PeakWE,-1.972174
LPCCS_UNIT2,SEP_2027,PeakWE,-0.719567
NCARBID_PUN1,SEP_2027,PeakWE,-1.121013
NCARBID_PUN2,SEP_2027,PeakWE,-1.120768
CN_BRKS_UNT1,SEP_2027,PeakWE,2.067399
FAGUSSLR_RN,SEP_2027,PeakWE,0.983026
QALSW_ALL,SEP_2027,PeakWE,-9.880793
LZ_AEN,SEP_2027,PeakWE,-5.498471
WAP_WAPGT_1,SEP_2027,PeakWE,-3.374270
TXCTY_CTB,SEP_2027,PeakWE,-7.633134
TORR_ALL,SEP_2027,PeakWE,4.414579
TXCTY_CTA,SEP_2027,PeakWE,-7.633134
REDFISH_ALL,SEP_2027,PeakWE,0.887854
PANDA_T2_ST1,SEP_2027,PeakWE,-1.489475
SWT_BESS_RN,SEP_2027,PeakWE,-17.677790
DECKER_GT,SEP_2027,PeakWE,-6.333059
OBERON_U1,SEP_2027,PeakWE,-14.312740
GRAN_SLR_RN,SEP_2027,PeakWE,-2.329778
MISAE_GEN_RN,SEP_2027,PeakWE,1.523634
N_AL_BESS_RN,SEP_2027,PeakWE,0.375523
ANEM_ESS_RN,SEP_2027,PeakWE,3.659824
ASCK_SLR_RN,SEP_2027,PeakWE,0.407024
LOWR_ESS_RN,SEP_2027,PeakWE,-0.138912
ZIER_SLR_ALL,SEP_2027,PeakWE,-7.413258
RSK_RN,SEP_2027,PeakWE,-5.764756
BAYC_BESS_RN,SEP_2027,PeakWE,-2.492351
WHCCS2_4,SEP_2027,PeakWE,-1.303316
