CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
135156993,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.798208
135156994,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.798208
135156995,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.798208
135156996,XAEN,DECKER_GT,LZ_AEN,OPT,PeakWE,40.0,0.798208
135156997,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,PeakWE,302.0,2.725622
135156998,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,PeakWE,299.5,2.725622
135156999,XAEN,STP_STP_G1,LZ_AEN,OPT,PeakWE,206.9,6.071841
135157000,XAEN,STP_STP_G2,LZ_AEN,OPT,PeakWE,204.8,6.071841
135157059,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,35.0,0.182695
135157060,XAEN,DECKER_GT,LZ_AEN,OPT,Off-peak,35.0,0.182695
135157061,XAEN,FPPYD_FPP_G1,LZ_AEN,OPT,Off-peak,302.0,0.691655
135157062,XAEN,FPPYD_FPP_G2,LZ_AEN,OPT,Off-peak,299.5,0.691655
135157063,XAEN,STP_STP_G1,LZ_AEN,OPT,Off-peak,206.9,2.261467
135157064,XAEN,STP_STP_G2,LZ_AEN,OPT,Off-peak,204.8,2.261467
135157083,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,6.44582
135157084,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,PeakWE,35.0,6.44582
135157085,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,PeakWE,35.0,6.44582
135157086,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,PeakWE,20.0,8.629126
135157087,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,PeakWE,38.0,8.629126
135157109,XBTU,ATK_ATKINSG7,LZ_NORTH,OPT,PeakWE,14.0,1.7955
135157110,XBTU,DANSBY_ALL,LZ_NORTH,OPT,PeakWE,82.0,1.790091
135157134,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.375069
135157135,XBPUB,DUKE_GT2_CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.375069
135157136,XBPUB,DUKE_GST1CCU,LZ_SOUTH,OPT,Off-peak,35.0,4.375069
135157137,XBPUB,SIL_SILAS_6,LZ_SOUTH,OPT,Off-peak,20.0,4.757201
135157138,XBPUB,SIL_SILAS_9,LZ_SOUTH,OPT,Off-peak,38.0,4.757201
135157168,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,164.0,0.830254
135157169,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,Off-peak,164.0,0.830254
135157170,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,Off-peak,184.0,0.830254
135157171,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,Off-peak,560.0,0.827378
135157172,XCPSE,STP_STP_G1,LZ_CPS,OPT,Off-peak,362.0,2.692117
135157173,XCPSE,STP_STP_G2,LZ_CPS,OPT,Off-peak,358.4,2.692117
135157185,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,164.0,2.436284
135157186,XCPSE,BRA_AVR1_CT2,LZ_CPS,OPT,PeakWE,164.0,2.436284
135157187,XCPSE,BRA_AVR_CST1,LZ_CPS,OPT,PeakWE,184.0,2.436284
135157188,XCPSE,CALAVER_JKS1,LZ_CPS,OPT,PeakWE,560.0,2.226967
135157189,XCPSE,CALAVER_OWS1,LZ_CPS,OPT,PeakWE,106.7,0.309868
135157190,XCPSE,CALAVER_OWS2,LZ_CPS,OPT,PeakWE,104.2,0.309868
135157191,XCPSE,STP_STP_G1,LZ_CPS,OPT,PeakWE,362.0,6.454431
135157192,XCPSE,STP_STP_G2,LZ_CPS,OPT,PeakWE,358.4,6.454431
135157216,XGAR,OLIN_OLING_2,LZ_NORTH,OPT,PeakWE,107.0,1.843668
135157217,XGAR,OLIN_OLING_3,LZ_NORTH,OPT,PeakWE,146.0,1.843668
135157235,XGEUS,STEA_STEAM_1,LZ_NORTH,OPT,PeakWE,10.7,2.270375
135157236,XGEUS,STEA_STEAM_2,LZ_NORTH,OPT,PeakWE,14.0,1.874083
135157237,XGEUS,STEA_STEAM_3,LZ_NORTH,OPT,PeakWE,30.0,1.874083
135157253,XLCRA,FPPYD_FPP_G1,LZ_LCRA,OPT,Off-peak,198.1,0.769413
135157254,XLCRA,FPPYD_FPP_G2,LZ_LCRA,OPT,Off-peak,196.5,0.769413
135157255,XLCRA,FPPYD_FPP_G3,LZ_LCRA,OPT,Off-peak,286.7,0.769306
135157256,XLCRA,LOS_LOSTPGT1,LZ_LCRA,OPT,Off-peak,53.7,0.636179
