DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,NOV_2024,Off-peak,12.39
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,280.0,280.0,Hard Constraint,SARYYUC8,OCT_2024,Off-peak,57.33
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,277.9,277.9,Hard Constraint,SARYYUC8,SEP_2024,Off-peak,55.42
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,275.1,275.1,Hard Constraint,SARYYUC8,AUG_2024,PeakWD,17.62
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,287.0,287.0,Hard Constraint,SARYYUC8,DEC_2024,PeakWD,27.83
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,NOV_2024,PeakWD,59.01
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,280.0,280.0,Hard Constraint,SARYYUC8,OCT_2024,PeakWD,67.69
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,275.1,275.1,Hard Constraint,SARYYUC8,AUG_2024,PeakWE,11.6
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,287.0,287.0,Hard Constraint,SARYYUC8,DEC_2024,PeakWE,8
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,275.1,275.1,Hard Constraint,SARYYUC8,JUL_2024,PeakWE,24.39
1001 AROYA_8 1074 WINKSS_8 1,Line,From - To,284.9,284.9,Hard Constraint,SARYYUC8,NOV_2024,PeakWE,23.8
1013 WOLFSS_8 11292 PENWELL 1,Line,From - To,154.0,154.0,Hard Constraint,SMOSRLK8,SEP_2024,PeakWD,0.27
1019 MOSS_8 1113 ODESASW1 1,Line,To - From,-275.1,275.1,Hard Constraint,DODEMOS5,JUL_2024,PeakWD,32.92
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,280.0,280.0,Hard Constraint,DODEMOS5,OCT_2024,PeakWD,273.18
1027 ODESEHV_ 1111 BIG3ODTA 1,Line,From - To,277.9,277.9,Hard Constraint,DODEMOS5,SEP_2024,PeakWE,52.27
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,149.8,149.8,Hard Constraint,DWLFMOS5,DEC_2024,Off-peak,1762.43
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,NOV_2024,Off-peak,4223.69
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,OCT_2024,Off-peak,4895.33
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,149.8,149.8,Hard Constraint,DWLFMOS5,DEC_2024,PeakWD,2048.18
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,NOV_2024,PeakWD,7199.48
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,OCT_2024,PeakWD,2926.58
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,149.8,149.8,Hard Constraint,DWLFMOS5,DEC_2024,PeakWE,381.95
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,148.4,148.4,Hard Constraint,DWLFMOS5,NOV_2024,PeakWE,3204.57
1027 ODESEHV_ 11111 YARBRGH 1,Line,From - To,147.0,147.0,Hard Constraint,DWLFMOS5,OCT_2024,PeakWE,1488.17
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,768.6,768.6,Hard Constraint,SW_BW_25,SEP_2024,PeakWD,595.92
1030 MRGNCRK_ 1058 LONGSHOR 1,Line,From - To,768.6,768.6,Hard Constraint,SW_BW_25,SEP_2024,PeakWE,166.85
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,AUG_2024,Off-peak,5501.21
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,AUG_2024,Off-peak,5123.96
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBIT5,DEC_2024,Off-peak,694.06
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBTR5,DEC_2024,Off-peak,10828.6
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,JUL_2024,Off-peak,140.74
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,JUL_2024,Off-peak,9048.57
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBIT5,NOV_2024,Off-peak,3541.8
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBTR5,NOV_2024,Off-peak,6317.57
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBIT5,OCT_2024,Off-peak,271.99
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBTR5,OCT_2024,Off-peak,11264.35
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-768.6,768.6,Hard Constraint,DMGSBIT5,SEP_2024,Off-peak,1758.64
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-768.6,768.6,Hard Constraint,DMGSBTR5,SEP_2024,Off-peak,7262.29
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,AUG_2024,PeakWD,121.5
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,AUG_2024,PeakWD,5010.88
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBIT5,DEC_2024,PeakWD,3978.88
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBTR5,DEC_2024,PeakWD,3751.54
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,JUL_2024,PeakWD,121.64
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,JUL_2024,PeakWD,5315.77
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBIT5,NOV_2024,PeakWD,552.68
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBTR5,NOV_2024,PeakWD,7873.61
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBIT5,OCT_2024,PeakWD,597.62
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBTR5,OCT_2024,PeakWD,9036.13
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-768.6,768.6,Hard Constraint,DMGSBIT5,SEP_2024,PeakWD,5490.02
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-768.6,768.6,Hard Constraint,DMGSBTR5,SEP_2024,PeakWD,745.38
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,AUG_2024,PeakWE,987.27
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,AUG_2024,PeakWE,1970.23
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBIT5,DEC_2024,PeakWE,587.93
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-856.1,856.1,Hard Constraint,DMGSBTR5,DEC_2024,PeakWE,3543.87
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBIT5,JUL_2024,PeakWE,694.48
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-745.5,745.5,Hard Constraint,DMGSBTR5,JUL_2024,PeakWE,1892.94
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBIT5,NOV_2024,PeakWE,1351.71
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-835.8,835.8,Hard Constraint,DMGSBTR5,NOV_2024,PeakWE,4548.35
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBIT5,OCT_2024,PeakWE,1094.05
1030 MRGNCRK_ 11048 TONKAWA 1,Line,To - From,-792.4,792.4,Hard Constraint,DMGSBTR5,OCT_2024,PeakWE,3239.39
