SourceSink,CalendarPeriod,TimeOfUse,ShadowPricePerMWH
CEDRVALE_RN,NOV_2024,PeakWE,-12.967999
WRSBES_BESS1,NOV_2024,PeakWE,-13.132650
SBEAN_BESS,NOV_2024,PeakWE,-13.196409
REDBARN_RN,NOV_2024,PeakWE,-10.352210
VIC_VICTORG6,NOV_2024,PeakWE,1.420867
VIC_VICTORG5,NOV_2024,PeakWE,1.420867
MYR_ALL,NOV_2024,PeakWE,-0.325482
CEDROHI_CHW1,NOV_2024,PeakWE,11.303373
HAMI_BESS_RN,NOV_2024,PeakWE,-7.754760
VISION_RN,NOV_2024,PeakWE,1.458537
GRIF_TRL_RN,NOV_2024,PeakWE,5.003320
BRP_ZPT1_RN,NOV_2024,PeakWE,9.012927
N_MRD_ESR_RN,NOV_2024,PeakWE,10.233316
SPNC_SPNCE_5,NOV_2024,PeakWE,2.469230
VORT_ALL_RN,NOV_2024,PeakWE,4.416601
SPNC_SPNCE_4,NOV_2024,PeakWE,2.469230
SAN_SANMIGG1,NOV_2024,PeakWE,1.078748
SC2SES_UNIT1,NOV_2024,PeakWE,1.963365
MCLNSLR_RN,NOV_2024,PeakWE,-14.388062
CBECII_CT7,NOV_2024,PeakWE,0.117347
WILDWIND_ALL,NOV_2024,PeakWE,2.432396
TGCCS_ALL,NOV_2024,PeakWE,2.252988
HB_NORTH,NOV_2024,PeakWE,1.779402
COTPLNS_RN,NOV_2024,PeakWE,10.130101
CISC_RN,NOV_2024,PeakWE,1.216418
CALAVER_JKS2,NOV_2024,PeakWE,-5.592672
CALAVER_JTD2,NOV_2024,PeakWE,-5.193141
CALAVER_JTD1,NOV_2024,PeakWE,-5.193141
HHGT_KENDAL,NOV_2024,PeakWE,-2.760524
BRPMAGNO_RN,NOV_2024,PeakWE,-17.390803
LASSO_GEN,NOV_2024,PeakWE,-12.854619
LGE_LGE_GT2,NOV_2024,PeakWE,3.740831
LGE_LGE_GT1,NOV_2024,PeakWE,3.740831
RIPPEY_ALL,NOV_2024,PeakWE,2.507376
SANDHSYD6_7,NOV_2024,PeakWE,-3.453744
BRP_PBL2_RN,NOV_2024,PeakWE,-14.386224
DC_R,NOV_2024,PeakWE,9.653897
PAVO_ESS_ALL,NOV_2024,PeakWE,-11.802168
DC_N,NOV_2024,PeakWE,5.297611
PISG_RN_ALL,NOV_2024,PeakWE,1.256184
ALGOD_ALL_RN,NOV_2024,PeakWE,5.049819
DC_L,NOV_2024,PeakWE,13.872440
TNSKA_CCU,NOV_2024,PeakWE,2.876476
VANCOURT_RN,NOV_2024,PeakWE,9.692869
LPCCS_UNIT1,NOV_2024,PeakWE,2.823827
DC_E,NOV_2024,PeakWE,2.323708
LPCCS_UNIT2,NOV_2024,PeakWE,2.823827
NCARBID_PUN1,NOV_2024,PeakWE,1.004419
NCARBID_PUN2,NOV_2024,PeakWE,1.005035
CALAVER_JKS1,NOV_2024,PeakWE,-5.592672
CN_BRKS_UNT1,NOV_2024,PeakWE,10.336173
QALSW_ALL,NOV_2024,PeakWE,-12.098603
LZ_AEN,NOV_2024,PeakWE,-3.611328
WAP_WAPGT_1,NOV_2024,PeakWE,-0.201675
TXCTY_CTB,NOV_2024,PeakWE,-6.827697
TXCTY_CTC,NOV_2024,PeakWE,-6.827697
TORR_ALL,NOV_2024,PeakWE,13.228473
TXCTY_CTA,NOV_2024,PeakWE,-6.827697
REDFISH_ALL,NOV_2024,PeakWE,9.831402
PANDA_T2_ST1,NOV_2024,PeakWE,-0.303373
SWT_BESS_RN,NOV_2024,PeakWE,-5.102761
DECKER_GT,NOV_2024,PeakWE,-3.333521
OBERON_U1,NOV_2024,PeakWE,-12.415035
MISAE_GEN_RN,NOV_2024,PeakWE,8.954482
N_AL_BESS_RN,NOV_2024,PeakWE,9.934737
ANEM_ESS_RN,NOV_2024,PeakWE,8.819402
ZIER_SLR_ALL,NOV_2024,PeakWE,-4.647346
RSK_RN,NOV_2024,PeakWE,-10.266261
BAYC_BESS_RN,NOV_2024,PeakWE,-0.225979
WHCCS2_4,NOV_2024,PeakWE,2.091437
RN_ECEC_HOLT,NOV_2024,PeakWE,-12.794865
BOSQ_BSQS_12,NOV_2024,PeakWE,0.421674
FLTCK_SSI,NOV_2024,PeakWE,0.870155
NED_NEDIN_G1,NOV_2024,PeakWE,9.885754
LONEWOLF_ALL,NOV_2024,PeakWE,0.272204
NED_NEDIN_G2,NOV_2024,PeakWE,10.239822
NED_NEDIN_G3,NOV_2024,PeakWE,9.875754
BRISCOE_WIND,NOV_2024,PeakWE,9.918609
ELSAUZ_ALL,NOV_2024,PeakWE,8.032713
BOSQ_BSQSU_5,NOV_2024,PeakWE,0.421674
RTLSNAKE_BT,NOV_2024,PeakWE,-13.335021
COTTON_PAP2,NOV_2024,PeakWE,4.608663
JUNCTION_RN,NOV_2024,PeakWE,-2.670194
HI_LONEB_RN1,NOV_2024,PeakWE,-7.998903
TGS_GT01,NOV_2024,PeakWE,-0.261359
CRWN_SLR_UN1,NOV_2024,PeakWE,0.420894
FERGCC_GT2_3,NOV_2024,PeakWE,-2.520598
MLSES_UNIT1,NOV_2024,PeakWE,2.279402
MLSES_UNIT2,NOV_2024,PeakWE,2.279402
MLSES_UNIT3,NOV_2024,PeakWE,2.279402
ROW_ALL,NOV_2024,PeakWE,0.052248
MWEC_G1,NOV_2024,PeakWE,-0.680312
E_BLACK_RN,NOV_2024,PeakWE,-2.970332
CHE_PUN2,NOV_2024,PeakWE,-1.705044
CHE_PUN1,NOV_2024,PeakWE,-1.705044
THW_1_CCU,NOV_2024,PeakWE,-0.571461
JC_BAT_RN,NOV_2024,PeakWE,-3.262002
HB_PAN,NOV_2024,PeakWE,9.585019
BOSQ_BSQS_34,NOV_2024,PeakWE,0.513146
GBY_GT,NOV_2024,PeakWE,-1.449816
FLCNS_UNIT3,NOV_2024,PeakWE,-14.795334
FENCESLR_ALL,NOV_2024,PeakWE,0.121393
FLCNS_UNIT2,NOV_2024,PeakWE,-14.795334
FLCNS_UNIT1,NOV_2024,PeakWE,-14.795334
TOPAZ_ALL,NOV_2024,PeakWE,-6.875942
CORAZON_RN,NOV_2024,PeakWE,13.033127
LGW_UNIT_ALL,NOV_2024,PeakWE,0.864869
GWEC_G1,NOV_2024,PeakWE,-1.494994
PANDA_S_ST1,NOV_2024,PeakWE,2.178436
WHCCS_CT1_ST,NOV_2024,PeakWE,2.089788
BOCO_ESS_RN,NOV_2024,PeakWE,-2.348006
